STATION,NAME,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WT01,WT03,WT04,WT05,WT06,WT09,WT11
USC00029464,"WITTMANN 1 SE, AZ US",9/23/1962,,,0,0,0,80,76,77,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",9/24/1962,,,0,0,0,91,69,84,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",9/25/1962,,,0,0,0,87,73,80,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",9/26/1962,,,0,0,0,87,67,79,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",9/27/1962,,,0,0,0,90,65,84,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",9/28/1962,,,0.02,0,0,88,68,77,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",9/29/1962,,,0,0,0,90,66,85,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",9/30/1962,,,0,0,0,95,60,90,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",10/1/1962,,,0,0,0,99,61,90,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",10/2/1962,,,0,0,0,99,63,90,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",10/3/1962,,,0,0,0,97,64,88,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",10/4/1962,,,0,0,0,94,63,82,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",10/5/1962,,,0,0,0,82,61,70,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",10/6/1962,,,0,0,0,86,62,79,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",10/7/1962,,,0,0,0,87,53,81,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",10/8/1962,,,0,0,0,92,54,87,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",10/9/1962,,,0,0,0,93,55,82,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",10/10/1962,,,0,0,0,92,55,65,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",10/11/1962,,,0,0,0,90,66,81,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",10/12/1962,,,0,0,0,91,56,78,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",10/13/1962,,,0,0,0,93,55,85,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",10/14/1962,,,0,0,0,90,62,85,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",10/15/1962,,,0,0,0,84,60,78,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",10/16/1962,,,0,0,0,82,61,73,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",10/17/1962,,,0,0,0,80,51,73,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",10/18/1962,,,0.05,0,0,74,59,67,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",10/19/1962,,,0,0,0,73,53,67,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",10/20/1962,,,0,0,0,79,48,74,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",10/21/1962,,,0,0,0,88,63,80,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",10/22/1962,,,0,0,0,90,64,80,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",10/23/1962,,,0,0,0,90,64,85,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",10/24/1962,,,0,0,0,88,57,81,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",10/25/1962,,,0,0,0,88,64,80,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",10/26/1962,,,0,0,0,87,64,78,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",10/27/1962,,,0,0,0,89,59,83,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",10/28/1962,,,0,0,0,89,53,83,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",10/29/1962,,,0,0,0,89,61,81,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",10/30/1962,,,0,0,0,90,60,83,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",10/31/1962,,,0,0,0,91,60,85,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",11/1/1962,,,0,0,0,89,53,83,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",11/2/1962,,,0,0,0,89,50,78,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",11/3/1962,,,0,0,0,89,52,81,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",11/4/1962,,,0,0,0,88,54,84,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",11/5/1962,,,0,0,0,86,57,81,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",11/6/1962,,,0,0,0,86,50,79,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",11/7/1962,,,0,0,0,87,48,81,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",11/8/1962,,,0,0,0,86,50,78,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",11/9/1962,,,0,0,0,83,51,75,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",11/10/1962,,,0,0,0,83,51,75,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",11/11/1962,,,0,0,0,83,48,75,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",11/12/1962,,,0,0,0,86,49,79,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",11/13/1962,,,0,0,0,80,55,75,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",11/14/1962,,,0.01,0,0,75,59,64,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",11/15/1962,,,0,0,0,71,53,65,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",11/16/1962,,,0.31,0,0,70,45,65,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",11/17/1962,,,0,0,0,67,46,61,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",11/18/1962,,,0,0,0,62,36,58,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",11/19/1962,,,0,0,0,64,38,59,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",11/20/1962,,,0,0,0,68,37,61,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",11/21/1962,,,0,0,0,73,37,65,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",11/22/1962,,,0,0,0,75,42,70,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",11/23/1962,,,0,0,0,74,46,68,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",11/24/1962,,,0,0,0,77,51,69,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",11/25/1962,,,0,0,0,79,49,73,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",11/26/1962,,,0,0,0,79,45,71,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",11/27/1962,,,0,0,0,76,42,67,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",11/28/1962,,,0,0,0,75,41,66,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",11/29/1962,,,0,0,0,73,47,67,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",11/30/1962,,,0.15,0,0,65,53,58,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/1/1962,,,0,0,0,61,41,57,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/2/1962,,,0,0,0,67,39,62,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/3/1962,,,0,0,0,68,40,62,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/4/1962,,,0,0,0,73,40,67,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/5/1962,,,0,0,0,78,40,72,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/6/1962,,,0,0,0,77,41,71,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/7/1962,,,0,0,0,76,38,70,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/8/1962,,,0,0,0,77,40,70,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/9/1962,,,0,0,0,78,42,71,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/10/1962,,,0,0,0,78,42,71,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/11/1962,,,0,0,0,70,47,65,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/12/1962,,,0,0,0,76,45,66,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/13/1962,,,0,0,0,75,40,69,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/14/1962,,,0,0,0,74,40,67,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/15/1962,,,0,0,0,70,38,63,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/16/1962,,,0,0,0,72,42,68,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/17/1962,,,0,0,0,74,50,67,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/18/1962,,,0.55,0,0,70,52,61,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/19/1962,,,0.3,0,0,65,51,60,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/20/1962,,,0,0,0,71,42,63,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/21/1962,,,0,0,0,68,39,61,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/22/1962,,,0,0,0,67,37,60,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/23/1962,,,0,0,0,69,36,58,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/24/1962,,,0,0,0,60,41,53,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/25/1962,,,0,0,0,53,37,47,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/26/1962,,,0,0,0,55,49,52,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/27/1962,,,0,0,0,62,52,53,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/28/1962,,,0,0,0,59,35,52,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/29/1962,,,0.3,0,0,68,32,64,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/30/1962,,,0,0,0,68,36,60,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/31/1962,,,0,0,0,69,35,61,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/1/1963,,,0,0,0,68,41,62,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/2/1963,,,0,0,0,66,43,60,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/3/1963,,,0.42,0,0,60,43,47,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/4/1963,,,0,0,0,60,40,57,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/5/1963,,,0,0,0,64,38,55,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/6/1963,,,0,0,0,68,36,62,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/7/1963,,,0,0,0,67,39,63,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/8/1963,,,0,0,0,68,35,63,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/9/1963,,,0,0,0,63,35,58,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/10/1963,,,0,0,0,58,40,55,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/11/1963,,,0,0,0,56,41,50,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/12/1963,,,0,0,0,50,29,45,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/13/1963,,,0,0,0,45,12,39,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/14/1963,,,0,0,0,51,20,49,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/15/1963,,,0,0,0,60,25,55,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/16/1963,,,0,0,0,62,29,57,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/17/1963,,,0,0,0,63,26,57,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/18/1963,,,0,0,0,59,29,55,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/19/1963,,,0,0,0,55,30,47,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/20/1963,,,0,0,0,52,20,49,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/21/1963,,,0,0,0,66,27,63,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/22/1963,,,0,0,0,65,30,60,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/23/1963,,,0,0,0,69,32,61,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/24/1963,,,0,0,0,68,33,63,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/25/1963,,,0,0,0,68,33,61,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/26/1963,,,0,0,0,69,35,62,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/27/1963,,,0,0,0,69,34,65,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/28/1963,,,0,0,0,66,37,62,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/29/1963,,,0,0,0,68,43,65,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/30/1963,,,0,0,0,70,45,65,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/31/1963,,,0,0,0,74,47,71,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",2/1/1963,,,0,0,0,76,48,73,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",2/2/1963,,,0,0,0,82,50,79,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",2/3/1963,,,0,0,0,84,51,80,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",2/4/1963,,,0,0,0,84,48,80,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",2/5/1963,,,0,0,0,88,50,84,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",2/6/1963,,,0,0,0,90,50,83,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",2/7/1963,,,0,0,0,87,55,82,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",2/8/1963,,,0,0,0,85,51,76,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",2/9/1963,,,0,0,0,75,57,69,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",2/10/1963,,,0.16,0,0,69,52,60,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",2/11/1963,,,0,0,0,58,47,58,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",2/12/1963,,,0.45,0,0,58,38,55,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",2/13/1963,,,0,0,0,59,30,55,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",2/14/1963,,,0,0,0,61,35,58,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",2/15/1963,,,0,0,0,66,37,64,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",2/16/1963,,,0,0,0,64,39,60,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",2/17/1963,,,0,0,0,70,37,66,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",2/18/1963,,,0,0,0,70,40,65,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",2/19/1963,,,0,0,0,75,41,73,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",2/20/1963,,,0,0,0,77,45,74,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",2/21/1963,,,0,0,0,78,47,74,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",2/22/1963,,,0,0,0,75,44,70,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",2/23/1963,,,0,0,0,78,48,73,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",2/24/1963,,,0,0,0,79,41,72,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",2/25/1963,,,0,0,0,82,44,74,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",2/26/1963,,,0,0,0,80,45,74,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",2/27/1963,,,0,0,0,78,49,74,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",2/28/1963,,,0,0,0,74,38,70,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",3/1/1963,,,0,0,0,78,41,73,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",3/2/1963,,,0,0,0,76,43,74,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",3/3/1963,,,0,0,0,74,40,56,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",3/4/1963,,,0,0,0,63,27,56,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",3/5/1963,,,0,0,0,66,36,61,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",3/6/1963,,,0,0,0,71,36,68,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",3/7/1963,,,0,0,0,74,39,70,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",3/8/1963,,,0,0,0,75,40,70,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",3/9/1963,,,0,0,0,75,42,70,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",3/10/1963,,,0,0,0,70,42,65,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",3/11/1963,,,0,0,0,70,41,65,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",3/12/1963,,,0,0,0,70,43,65,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",3/13/1963,,,0,0,0,75,44,67,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",3/14/1963,,,0,0,0,77,42,73,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",3/15/1963,,,0,0,0,73,45,62,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",3/16/1963,,,0,0,0,65,32,63,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",3/17/1963,,,0.3,0,0,63,45,49,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",3/18/1963,,,0.6,0,0,59,38,53,,1,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",3/19/1963,,,0,0,0,70,37,67,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",3/20/1963,,,0,0,0,80,48,75,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",3/21/1963,,,0,0,0,82,52,79,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",3/22/1963,,,0,0,0,80,57,75,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",3/23/1963,,,0,0,0,77,47,71,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",3/24/1963,,,0,0,0,76,46,72,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",3/25/1963,,,0,0,0,82,47,75,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",3/26/1963,,,0,0,0,83,48,79,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",3/27/1963,,,0,0,0,85,45,79,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",3/28/1963,,,0,0,0,80,58,74,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",3/29/1963,,,0,0,0,79,55,75,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",3/30/1963,,,0,0,0,83,53,79,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",3/31/1963,,,0,0,0,82,51,57,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",4/1/1963,,,0,0,0,76,50,62,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",4/2/1963,,,0,0,0,65,38,61,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",4/3/1963,,,0,0,0,77,40,74,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",4/4/1963,,,0,0,0,84,45,79,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",4/5/1963,,,0,0,0,85,54,80,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",4/6/1963,,,0,0,0,89,51,85,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",4/7/1963,,,0,0,0,89,54,84,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",4/8/1963,,,0,0,0,89,53,79,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",4/9/1963,,,0,0,0,79,61,71,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",4/10/1963,,,0,0,0,73,52,68,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",4/11/1963,,,0,0,0,80,42,76,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",4/12/1963,,,0,0,0,87,47,82,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",4/13/1963,,,0,0,0,96,51,90,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",4/14/1963,,,0,0,0,92,53,82,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",4/15/1963,,,0,0,0,80,55,75,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",4/16/1963,,,0,0,0,76,45,70,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",4/17/1963,,,0,0,0,70,45,57,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",4/18/1963,,,0,0,0,68,37,65,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",4/19/1963,,,0,0,0,74,42,71,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",4/20/1963,,,0,0,0,77,47,72,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",4/21/1963,,,0,0,0,73,48,65,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",4/22/1963,,,0,0,0,78,37,74,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",4/23/1963,,,0,0,0,81,40,78,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",4/24/1963,,,0,0,0,85,44,80,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",4/25/1963,,,0.19,0,0,80,56,70,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",4/26/1963,,,0,0,0,72,56,68,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",4/27/1963,,,0,0,0,78,41,70,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",4/28/1963,,,0,0,0,82,45,79,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",4/29/1963,,,0,0,0,89,50,85,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",4/30/1963,,,0,0,0,93,55,87,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",5/1/1963,,,0,0,0,92,56,84,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",5/2/1963,,,0,0,0,92,56,87,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",5/3/1963,,,0,0,0,94,54,88,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",5/4/1963,,,0,0,0,91,56,85,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",5/5/1963,,,0,0,0,97,60,91,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",5/6/1963,,,0,0,0,100,59,95,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",5/7/1963,,,0,0,0,105,68,96,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",5/8/1963,,,0,0,0,100,67,94,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",5/9/1963,,,0,0,0,93,68,88,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",5/10/1963,,,0,0,0,92,66,88,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",5/11/1963,,,0,0,0,88,60,75,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",5/12/1963,,,0,0,0,85,53,80,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",5/13/1963,,,0,0,0,93,54,86,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",5/14/1963,,,0,0,0,95,60,90,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",5/15/1963,,,0,0,0,99,60,92,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",5/16/1963,,,0,0,0,102,61,94,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",5/17/1963,,,0,0,0,101,59,95,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",5/18/1963,,,0,0,0,102,63,98,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",5/19/1963,,,0,0,0,102,65,92,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",5/20/1963,,,0,0,0,103,73,87,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",5/21/1963,,,0,0,0,100,62,96,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",5/22/1963,,,0,0,0,96,66,90,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",5/23/1963,,,0,0,0,95,73,88,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",5/24/1963,,,0,0,0,94,62,87,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",5/25/1963,,,0,0,0,92,59,87,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",5/26/1963,,,0,0,0,95,60,90,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",5/27/1963,,,0,0,0,96,61,91,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",5/28/1963,,,0,0,0,95,62,90,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",5/29/1963,,,0,0,0,94,60,88,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",5/30/1963,,,0,0,0,93,62,86,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",5/31/1963,,,0,0,0,95,65,90,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",6/1/1963,,,0,0,0,92,64,84,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",6/2/1963,,,0,0,0,94,65,90,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",6/3/1963,,,0,0,0,97,67,92,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",6/4/1963,,,0,0,0,100,76,94,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",6/5/1963,,,0,0,0,93,59,86,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",6/6/1963,,,0,0,0,88,61,76,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",6/7/1963,,,0,0,0,87,54,79,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",6/8/1963,,,0,0,0,89,57,83,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",6/9/1963,,,0,0,0,93,56,82,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",6/10/1963,,,0,0,0,93,58,80,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",6/11/1963,,,0,0,0,90,58,83,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",6/12/1963,,,0,0,0,93,55,80,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",6/13/1963,,,0,0,0,90,58,82,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",6/14/1963,,,0,0,0,95,59,90,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",6/15/1963,,,0,0,0,101,65,92,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",6/16/1963,,,0,0,0,105,90,97,,,,,,,
